COD_DANE_A,Residential buildings (TVIVIENDA),Residential Occupied&Used (TP15_1_OCU),Residential Occupied&Empty (TP15_2_OCU),Residential Temporary (TP15_3_OCU),Residential Empty (TP15_4_OCU),Households (TP16_HOG),Residential Electricity Y (TP19_EE_1),Residential Electricity N (TP19_EE_2)
0536810000000000010432,68,54,0,10,4,55,54,0
0536810000000000010346,4,4,0,0,0,4,4,0
0536810000000000010345,10,0,0,1,9,0,0,0
0536810000000000010348,0,0,0,0,0,0,0,0
0536810000000000010347,2,0,1,0,1,0,0,0
0536810000000000010342,38,12,0,6,20,12,10,2
0536810000000000010341,0,0,0,0,0,0,0,0
0536810000000000010344,21,10,0,3,8,10,10,0
0536810000000000010343,28,19,0,4,5,19,19,0
0536810000000000010402,112,94,0,12,6,98,94,0
0536810000000000010401,24,23,0,0,1,23,23,0
0536810000000000010407,0,0,0,0,0,0,0,0
0536810000000000010404,60,49,0,2,9,52,48,1
0536810000000000010350,11,8,0,2,1,8,8,0
0536810000000000010349,16,15,0,1,0,15,14,1
0536810000000000010352,9,8,0,1,0,8,8,0
0536810000000000010351,24,17,1,0,6,17,17,0
0536810000000000010330,26,21,0,2,3,21,21,0
0536810000000000010329,15,13,0,0,2,13,13,0
0536810000000000010332,0,0,0,0,0,0,0,0
0536810000000000010331,35,29,1,0,5,29,29,0
0536810000000000010325,0,0,0,0,0,0,0,0
0536810000000000010324,21,19,1,1,0,19,19,0
0536810000000000010328,0,0,0,0,0,0,0,0
0536810000000000010327,0,0,0,0,0,0,0,0
0536810000000000010338,0,0,0,0,0,0,0,0
0536810000000000010337,8,8,0,0,0,8,8,0
0536810000000000010340,21,15,2,1,3,15,15,0
0536810000000000010339,20,17,0,2,1,19,17,0
0536810000000000010334,42,36,0,6,0,37,36,0
0536810000000000010333,16,14,1,1,0,14,14,0
0536810000000000010336,4,4,0,0,0,4,3,1
0536810000000000010335,58,48,0,5,5,48,48,0
0536810000000000010217,0,0,0,0,0,0,0,0
0536810000000000010216,0,0,0,0,0,0,0,0
0536810000000000010303,38,31,0,2,5,31,31,0
0536810000000000010302,48,39,2,3,4,39,39,0
0536810000000000010211,65,60,1,1,3,60,60,0
0536810000000000010210,66,51,1,3,11,52,51,0
0536810000000000010214,86,74,1,7,4,74,74,0
0536810000000000010212,35,28,0,2,5,28,28,0
0536810000000000010314,57,49,0,2,6,50,49,0
0536810000000000010311,30,23,0,4,3,23,23,0
0536810000000000010323,108,90,4,10,4,91,90,0
0536810000000000010315,25,23,0,2,0,23,23,0
0536810000000000010306,170,140,6,10,14,140,140,0
0536810000000000010304,44,39,0,1,4,40,39,0
0536810000000000010310,23,13,1,3,6,13,13,0
0536810000000000010309,58,50,1,1,6,50,50,0
0536810000000000010123,0,0,0,0,0,0,0,0
0536810000000000010122,19,17,1,1,0,17,17,0
0536810000000000010201,23,16,0,2,5,16,16,0
0536810000000000010124,25,18,0,2,5,18,18,0
0536810000000000010118,56,40,6,9,1,40,40,0
0536810000000000010117,33,29,1,3,0,29,29,0
0536810000000000010121,17,14,0,3,0,14,14,0
0536810000000000010119,36,32,0,2,2,32,32,0
0536810000000000010207,69,49,2,12,6,49,49,0
0536810000000000010206,0,0,0,0,0,0,0,0
0536810000000000010209,39,29,1,5,4,29,29,0
0536810000000000010208,23,14,5,4,0,14,14,0
0536810000000000010203,42,29,4,6,3,29,29,0
0536810000000000010202,13,8,0,4,1,8,8,0
0536810000000000010205,21,18,0,2,1,18,18,0
0536810000000000010204,43,32,1,2,8,32,32,0
0536810000000000010102,33,25,0,2,6,25,25,0
0536810000000000010101,21,17,0,3,1,17,17,0
0536810000000000010107,12,12,0,0,0,12,12,0
0536810000000000010106,16,16,0,0,0,16,16,0
0536420010300200010105,1,0,0,0,1,0,0,0
0536420010300200010104,1,0,0,0,1,0,0,0
0536420020100600010102,1,0,0,0,1,0,0,0
0536420020100600010101,10,0,0,8,2,0,0,0
0536810000000000010113,71,57,3,5,6,57,57,0
0536810000000000010112,32,29,0,1,2,29,29,0
0536810000000000010116,12,9,0,2,1,9,9,0
0536810000000000010115,24,19,0,3,2,19,19,0
0536810000000000010109,28,23,0,2,3,23,23,0
0536810000000000010108,26,23,0,0,3,23,23,0
0536810000000000010111,0,0,0,0,0,0,0,0
0536810000000000010110,37,33,1,2,1,33,33,0
0536410000000000010628,0,0,0,0,0,0,0,0
0536410000000000010627,46,30,3,5,8,30,26,4
0536420010700100010102,6,4,0,1,1,4,4,0
0536420010700100010101,13,13,0,0,0,15,13,0
0536410000000000010624,2,0,0,1,1,0,0,0
0536410000000000010623,12,6,0,5,1,6,6,0
0536410000000000010626,4,4,0,0,0,4,4,0
0536410000000000010625,9,6,0,2,1,6,6,0
0536420010300200010101,1,0,0,0,1,0,0,0
0536420010700100010107,5,5,0,0,0,7,5,0
0536420010300200010103,0,0,0,0,0,0,0,0
0536420010300200010102,2,0,0,1,1,0,0,0
0536420010700100010104,26,26,0,0,0,28,23,3
0536420010700100010103,6,6,0,0,0,6,6,0
0536420010700100010106,1,0,0,0,1,0,0,0
0536420010700100010105,0,0,0,0,0,0,0,0
0536410000000000010612,5,4,1,0,0,4,4,0
0536410000000000010611,15,13,0,1,1,13,13,0
0536410000000000010614,35,30,2,3,0,33,30,0
0536410000000000010613,22,22,0,0,0,25,22,0
0536410000000000010603,52,50,0,2,0,55,49,1
0536410000000000010602,52,48,0,3,1,52,48,0
0536410000000000010610,88,75,1,9,3,78,74,1
0536410000000000010606,52,47,0,4,1,48,47,0
0536410000000000010620,0,0,0,0,0,0,0,0
0536410000000000010619,15,0,0,2,13,0,0,0
0536410000000000010622,15,7,0,6,2,7,7,0
0536410000000000010621,11,8,0,1,2,8,8,0
0536410000000000010616,18,16,1,0,1,16,16,0
0536410000000000010615,14,12,1,0,1,14,11,1
0536410000000000010618,54,41,3,5,5,43,41,0
0536410000000000010617,17,17,0,0,0,17,17,0
0536410000000000010506,48,45,0,3,0,45,45,0
0536410000000000010505,0,0,0,0,0,0,0,0
0536410000000000010508,46,34,3,7,2,35,34,0
0536410000000000010507,24,19,0,3,2,19,19,0
0536410000000000010437,20,11,0,9,0,11,11,0
0536410000000000010436,0,0,0,0,0,0,0,0
0536410000000000010504,57,39,1,9,8,42,39,0
0536410000000000010503,38,32,0,5,1,34,32,0
0536410000000000010517,31,21,2,8,0,21,21,0
0536410000000000010516,21,19,0,0,2,20,19,0
0536410000000000010519,22,17,0,4,1,17,17,0
0536410000000000010518,15,11,0,2,2,11,11,0
0536410000000000010511,42,26,0,12,4,26,26,0
0536410000000000010510,39,29,2,7,1,32,29,0
0536410000000000010515,3,0,1,0,2,0,0,0
0536410000000000010514,54,42,2,6,4,42,42,0
0536410000000000010425,42,30,1,7,4,30,30,0
0536410000000000010424,18,15,0,2,1,16,15,0
0536410000000000010427,2,0,0,2,0,0,0,0
0536410000000000010426,15,7,0,6,2,7,7,0
0536410000000000010421,17,9,1,3,4,9,9,0
0536410000000000010420,0,0,0,0,0,0,0,0
0536410000000000010423,22,15,0,2,5,15,15,0
0536410000000000010422,29,22,0,5,2,22,22,0
0536410000000000010433,1,0,0,0,1,0,0,0
0536410000000000010432,24,22,0,2,0,23,22,0
0536410000000000010435,17,13,1,3,0,13,13,0
0536410000000000010434,5,5,0,0,0,5,5,0
0536410000000000010429,13,7,1,2,3,10,7,0
0536410000000000010428,5,5,0,0,0,5,5,0
0536410000000000010431,7,4,0,3,0,4,4,0
0536410000000000010430,2,0,0,1,1,0,0,0
0536410000000000010404,57,41,4,5,7,43,41,0
0536410000000000010403,62,51,3,2,6,53,50,1
0536410000000000010406,53,26,1,21,5,27,26,0
0536410000000000010405,47,44,1,1,1,45,44,0
0536410000000000010310,44,36,4,1,3,38,36,0
0536410000000000010309,34,32,1,1,0,34,32,0
0536410000000000010312,12,6,0,4,2,6,6,0
0536410000000000010311,17,13,4,0,0,13,13,0
0536410000000000010417,67,51,4,10,2,53,51,0
0536410000000000010415,2,0,1,1,0,0,0,0
0536410000000000010419,25,21,0,3,1,21,21,0
0536410000000000010418,32,27,0,4,1,27,27,0
0536410000000000010408,76,63,4,5,4,64,63,0
0536410000000000010407,22,16,0,5,1,19,16,0
0536410000000000010414,29,21,1,7,0,23,21,0
0536410000000000010409,51,41,0,7,3,43,41,0
0536410000000000010210,42,35,2,4,1,38,35,0
0536410000000000010209,55,47,4,0,4,52,47,0
0536410000000000010216,151,125,5,15,6,126,125,0
0536410000000000010212,30,27,1,2,0,28,27,0
0536410000000000010206,49,42,1,3,3,47,41,1
0536410000000000010205,48,37,0,5,6,41,37,0
0536410000000000010208,66,55,4,5,2,56,55,0
0536410000000000010207,39,28,1,7,3,28,28,0
0536410000000000010306,35,31,1,3,0,33,31,0
0536410000000000010305,41,26,0,10,5,27,26,0
0536410000000000010308,43,32,0,7,4,32,31,1
0536410000000000010307,50,34,1,12,3,34,34,0
0536410000000000010302,0,0,0,0,0,0,0,0
0536410000000000010301,21,13,0,7,1,13,13,0
0536410000000000010304,40,30,0,7,3,31,30,0
0536410000000000010303,42,25,1,8,8,26,25,0
0536410000000000010117,38,37,0,1,0,37,36,1
0536410000000000010116,19,19,0,0,0,19,19,0
0536410000000000010119,14,11,2,1,0,11,11,0
0536410000000000010118,6,6,0,0,0,6,6,0
0536410000000000010109,61,51,1,3,6,53,51,0
0536410000000000010108,40,27,3,7,3,27,27,0
0536410000000000010115,0,0,0,0,0,0,0,0
0536410000000000010110,62,56,0,4,2,62,56,0
0536410000000000010202,52,45,0,1,6,45,45,0
0536410000000000010201,41,34,1,1,5,34,34,0
0536410000000000010204,35,32,1,2,0,33,32,0
0536410000000000010203,34,22,0,11,1,22,22,0
0536410000000000010121,6,6,0,0,0,6,6,0
0536410000000000010120,3,0,0,3,0,0,0,0
0536410000000000010123,17,13,0,3,1,13,13,0
0536410000000000010122,27,20,0,2,5,20,20,0
0537610000000000020916,48,41,2,3,2,44,41,0
0537610000000000020910,57,44,13,0,0,45,44,0
0537610000000000020918,12,12,0,0,0,12,12,0
0537610000000000020917,34,27,2,1,4,27,27,0
0537610000000000020905,54,51,1,0,2,52,51,0
0537610000000000020904,15,13,2,0,0,14,13,0
0537610000000000020907,41,38,0,0,3,41,38,0
0537610000000000020906,47,42,3,0,2,42,42,0
0537610000000000020925,0,0,0,0,0,0,0,0
0537610000000000020924,0,0,0,0,0,0,0,0
0537610000000000020927,34,29,0,4,1,29,29,0
0537610000000000020926,0,0,0,0,0,0,0,0
0537610000000000020921,35,32,1,0,2,32,32,0
0537610000000000020919,13,12,0,1,0,13,12,0
0537610000000000020923,13,7,0,0,6,7,7,0
0537610000000000020922,15,15,0,0,0,15,15,0
0537610000000000020833,39,29,3,0,7,29,29,0
0537610000000000020831,28,21,3,1,3,21,21,0
0537610000000000020835,0,0,0,0,0,0,0,0
0537610000000000020834,30,27,2,0,1,28,27,0
0537610000000000020828,30,20,3,1,6,20,20,0
0537610000000000020823,18,16,2,0,0,16,16,0
0537610000000000020830,16,13,2,0,1,18,13,0
0537610000000000020829,11,10,0,0,1,10,10,0
0537610000000000020842,36,31,1,0,4,32,31,0
0537610000000000020841,12,9,1,1,1,9,9,0
0537610000000000020902,43,39,2,0,2,40,39,0
0537610000000000020901,31,28,1,1,1,28,28,0
0537610000000000020837,0,0,0,0,0,0,0,0
0537610000000000020836,19,17,2,0,0,17,17,0
0537610000000000020840,10,9,0,0,1,9,9,0
0537610000000000020839,39,37,1,1,0,37,37,0
0537610000000000020806,40,34,5,0,1,34,34,0
0537610000000000020805,100,79,9,5,7,79,79,0
0537610000000000020808,93,82,2,1,8,82,82,0
0537610000000000020807,62,30,0,1,31,30,30,0
0537610000000000020802,88,72,2,2,12,74,72,0
0537610000000000020801,41,35,4,1,1,35,35,0
0537610000000000020804,25,22,2,1,0,29,22,0
0537610000000000020803,122,92,6,2,22,94,92,0
0537610000000000020817,39,32,3,3,1,36,32,0
0537610000000000020815,61,58,1,1,1,59,58,0
0537610000000000020822,0,0,0,0,0,0,0,0
0537610000000000020818,29,22,2,3,2,23,22,0
0537610000000000020812,42,37,2,1,2,38,37,0
0537610000000000020809,0,0,0,0,0,0,0,0
0537610000000000020814,41,36,3,1,1,36,36,0
0537610000000000020813,33,31,0,0,2,31,31,0
0537610000000000020732,65,49,1,2,13,50,49,0
0537610000000000020731,0,0,0,0,0,0,0,0
0537610000000000020734,35,30,2,1,2,30,30,0
0537610000000000020733,43,39,2,0,2,39,39,0
0537610000000000020728,18,14,3,1,0,14,14,0
0537610000000000020727,18,17,0,1,0,17,17,0
0537610000000000020730,4,4,0,0,0,4,4,0
0537610000000000020729,41,38,1,0,2,38,38,0
0537610000000000020740,11,7,1,3,0,7,7,0
0537610000000000020739,7,5,1,1,0,5,5,0
0537610000000000020742,7,6,0,0,1,6,6,0
0537610000000000020741,15,11,3,1,0,11,11,0
0537610000000000020736,12,10,0,1,1,10,10,0
0537610000000000020735,21,17,4,0,0,17,17,0
0537610000000000020738,0,0,0,0,0,0,0,0
0537610000000000020737,14,7,2,2,3,7,7,0
0537610000000000020715,57,45,7,4,1,46,45,0
0537610000000000020714,0,0,0,0,0,0,0,0
0537610000000000020718,20,18,0,0,2,18,18,0
0537610000000000020716,0,0,0,0,0,0,0,0
0537610000000000020710,42,35,5,0,2,36,35,0
0537610000000000020709,68,63,4,1,0,66,63,0
0537610000000000020712,41,34,1,1,5,34,34,0
0537610000000000020711,47,36,6,1,4,36,36,0
0537610000000000020724,19,16,3,0,0,16,16,0
0537610000000000020723,19,16,0,1,2,16,16,0
0537610000000000020726,18,16,0,0,2,16,16,0
0537610000000000020725,12,9,2,1,0,9,9,0
0537610000000000020720,9,9,0,0,0,9,9,0
0537610000000000020719,18,16,1,0,1,16,16,0
0537610000000000020722,8,8,0,0,0,8,8,0
0537610000000000020721,0,0,0,0,0,0,0,0
0537610000000000020605,0,0,0,0,0,0,0,0
0537610000000000020604,0,0,0,0,0,0,0,0
0537610000000000020607,187,97,2,42,46,97,97,0
0537610000000000020606,40,38,1,0,1,38,37,1
0537610000000000020513,50,44,4,1,1,47,43,1
0537610000000000020512,49,40,2,0,7,41,40,0
0537610000000000020603,30,27,1,0,2,27,26,1
0537610000000000020514,70,66,0,1,3,74,66,0
0537610000000000020705,56,52,2,0,2,52,52,0
0537610000000000020704,57,52,2,1,2,52,52,0
0537610000000000020708,39,32,4,1,2,32,32,0
0537610000000000020706,78,64,5,2,7,65,64,0
0537610000000000020609,21,21,0,0,0,21,21,0
0537610000000000020608,43,41,1,0,1,43,41,0
0537610000000000020703,0,0,0,0,0,0,0,0
0537610000000000020701,123,107,7,4,5,109,107,0
0537610000000000020501,33,25,3,2,3,27,25,0
0537610000000000020415,31,28,1,0,2,29,28,0
0537610000000000020503,11,9,1,0,1,9,9,0
0537610000000000020502,34,24,3,1,6,24,23,1
0537610000000000020412,46,32,8,1,5,36,32,0
0537610000000000020411,12,10,0,0,2,10,10,0
0537610000000000020414,75,68,3,2,2,69,67,1
0537610000000000020413,44,39,3,0,2,41,39,0
0537610000000000020509,54,45,4,2,3,46,45,0
0537610000000000020508,45,39,3,0,3,39,39,0
0537610000000000020511,54,50,2,1,1,53,50,0
0537610000000000020510,101,75,12,3,11,80,75,0
0537610000000000020505,0,0,0,0,0,0,0,0
0537610000000000020504,17,13,0,2,2,13,13,0
0537610000000000020507,34,31,0,0,3,31,31,0
0537610000000000020506,24,19,3,2,0,19,19,0
0537610000000000020324,18,17,1,0,0,23,17,0
0537610000000000020323,0,0,0,0,0,0,0,0
0537610000000000020326,54,30,4,7,13,33,30,0
0537610000000000020325,18,16,1,0,1,17,16,0
0537610000000000020320,35,32,2,0,1,34,32,0
0537610000000000020319,24,24,0,0,0,31,24,0
0537610000000000020322,41,36,3,0,2,36,36,0
0537610000000000020321,28,26,0,0,2,26,26,0
0537610000000000020403,0,0,0,0,0,0,0,0
0537610000000000020402,0,0,0,0,0,0,0,0
0537610000000000020407,0,0,0,0,0,0,0,0
0537610000000000020404,16,14,0,2,0,14,14,0
0537610000000000020328,0,0,0,0,0,0,0,0
0537610000000000020327,0,0,0,0,0,0,0,0
0537610000000000020401,54,34,1,0,19,34,34,0
0537610000000000020329,0,0,0,0,0,0,0,0
0537610000000000020305,0,0,0,0,0,0,0,0
0537610000000000020303,48,42,0,1,5,42,42,0
0537610000000000020308,39,35,3,0,1,36,35,0
0537610000000000020307,19,19,0,0,0,19,19,0
0537610000000000020212,22,17,4,1,0,17,17,0
0537610000000000020209,18,12,2,0,4,12,12,0
0537610000000000020214,47,27,1,9,10,28,27,0
0537610000000000020213,0,0,0,0,0,0,0,0
0537610000000000020316,48,43,2,0,3,43,43,0
0537610000000000020315,0,0,0,0,0,0,0,0
0537610000000000020318,19,19,0,0,0,19,19,0
0537610000000000020317,18,18,0,0,0,18,18,0
0537610000000000020310,20,18,0,1,1,19,18,0
0537610000000000020309,41,38,2,0,1,44,38,0
0537610000000000020313,48,43,2,1,2,45,43,0
0537610000000000020311,33,32,0,1,0,36,32,0
0537610000000000020118,13,12,1,0,0,12,12,0
0537610000000000020117,25,23,1,1,0,25,23,0
0537610000000000020120,0,0,0,0,0,0,0,0
0537610000000000020119,22,12,6,3,1,12,12,0
0537610000000000020113,0,0,0,0,0,0,0,0
0537610000000000020110,38,34,0,1,3,34,34,0
0537610000000000020116,68,61,3,2,2,63,61,0
0537610000000000020114,22,19,0,0,3,19,19,0
0537610000000000020206,14,13,1,0,0,14,13,0
0537610000000000020205,10,8,0,1,1,9,8,0
0537610000000000020208,20,16,1,1,2,16,16,0
0537610000000000020207,21,17,0,0,4,17,17,0
0537610000000000020201,54,38,3,7,6,39,38,0
0537610000000000020121,52,43,2,0,7,48,43,0
0537610000000000020204,19,16,1,0,2,16,16,0
0537610000000000020203,11,11,0,0,0,11,11,0
0537610000000000010714,48,48,0,0,0,50,48,0
0537610000000000010713,47,42,3,0,2,45,42,0
0537610000000000010716,115,15,3,0,97,15,15,0
0537610000000000010715,0,0,0,0,0,0,0,0
0537610000000000010710,52,51,0,1,0,55,51,0
0537610000000000010709,52,45,0,2,5,45,45,0
0537610000000000010712,40,39,1,0,0,39,39,0
0537610000000000010711,39,38,0,0,1,40,38,0
0537610000000000020107,57,56,1,0,0,62,56,0
0537610000000000020105,64,58,4,0,2,58,58,0
0537610000000000020109,37,30,1,2,4,30,30,0
0537610000000000020108,16,11,3,1,1,13,11,0
0537610000000000020101,21,21,0,0,0,23,21,0
0537610000000000010717,0,0,0,0,0,0,0,0
0537610000000000020103,60,47,5,1,7,51,47,0
0537610000000000020102,29,21,2,0,6,22,21,0
0537610000000000010619,0,0,0,0,0,0,0,0
0537610000000000010618,17,16,0,0,1,16,16,0
0537610000000000010621,0,0,0,0,0,0,0,0
0537610000000000010620,7,6,0,0,1,6,6,0
0537610000000000010612,0,0,0,0,0,0,0,0
0537610000000000010611,42,39,0,0,3,41,39,0
0537610000000000010617,72,65,3,0,4,67,65,0
0537610000000000010616,122,90,3,13,16,90,90,0
0537610000000000010705,98,90,3,1,4,91,90,0
0537610000000000010704,75,71,2,0,2,73,71,0
0537610000000000010708,43,41,2,0,0,41,41,0
0537610000000000010706,55,53,1,1,0,61,53,0
0537610000000000010701,0,0,0,0,0,0,0,0
0537610000000000010622,33,26,4,0,3,30,26,0
0537610000000000010703,1,0,0,0,1,0,0,0
0537610000000000010702,51,49,0,2,0,54,49,0
0537610000000000010518,34,33,1,0,0,33,33,0
0537610000000000010517,40,36,0,0,4,36,36,0
0537610000000000010520,61,50,1,0,10,50,50,0
0537610000000000010519,0,0,0,0,0,0,0,0
0537610000000000010514,53,50,3,0,0,56,50,0
0537610000000000010513,33,30,3,0,0,33,30,0
0537610000000000010516,30,25,1,0,4,25,25,0
0537610000000000010515,41,36,1,0,4,38,36,0
0537610000000000010608,64,54,1,1,8,55,54,0
0537610000000000010607,53,50,2,0,1,54,50,0
0537610000000000010610,42,39,0,1,2,39,39,0
0537610000000000010609,46,41,0,0,5,41,41,0
0537610000000000010602,1,0,0,0,1,0,0,0
0537610000000000010601,43,40,1,0,2,41,40,0
0537610000000000010606,24,24,0,0,0,25,24,0
0537610000000000010603,131,72,4,25,30,72,72,0
0537610000000000010502,8,7,1,0,0,8,7,0
0537610000000000010501,14,14,0,0,0,14,14,0
0537610000000000010504,38,38,0,0,0,40,38,0
0537610000000000010503,30,28,0,0,2,28,28,0
0537610000000000010413,7,7,0,0,0,8,7,0
0537610000000000010412,13,13,0,0,0,13,13,0
0537610000000000010415,51,45,1,2,3,48,45,0
0537610000000000010414,0,0,0,0,0,0,0,0
0537610000000000010510,49,39,4,0,6,48,39,0
0537610000000000010509,37,32,3,0,2,32,32,0
0537610000000000010512,46,33,1,0,12,40,33,0
0537610000000000010511,62,54,3,1,4,54,54,0
0537610000000000010506,57,53,2,0,2,53,53,0
0537610000000000010505,32,32,0,0,0,32,32,0
0537610000000000010508,97,87,3,0,7,88,87,0
0537610000000000010507,52,47,3,1,1,47,47,0
0537610000000000010401,77,65,5,0,7,78,65,0
0537610000000000010312,41,35,0,0,6,38,35,0
0537610000000000010403,64,60,0,0,4,66,60,0
0537610000000000010402,53,47,3,1,2,47,47,0
0537610000000000010309,39,34,0,0,5,34,34,0
0537610000000000010308,64,53,5,3,3,55,53,0
0537610000000000010311,58,45,6,1,6,48,45,0
0537610000000000010310,29,20,3,1,5,21,20,0
0537610000000000010409,58,48,4,0,6,50,48,0
0537610000000000010408,65,58,1,1,5,58,58,0
0537610000000000010411,57,48,3,0,6,50,48,0
0537610000000000010410,63,42,2,1,18,42,42,0
0537610000000000010405,30,27,0,0,3,29,27,0
0537610000000000010404,35,31,2,0,2,34,30,1
0537610000000000010407,63,54,4,3,2,62,54,0
0537610000000000010406,15,13,1,0,1,13,13,0
0537610000000000010210,76,60,1,3,12,69,59,1
0537610000000000010209,41,39,1,1,0,41,39,0
0537610000000000010212,79,63,5,2,9,64,63,0
0537610000000000010211,46,43,0,0,3,43,42,1
0537610000000000010206,99,94,2,0,3,94,94,0
0537610000000000010205,42,41,1,0,0,42,41,0
0537610000000000010208,35,33,0,0,2,34,33,0
0537610000000000010207,36,35,1,0,0,38,35,0
0537610000000000010305,85,71,6,1,7,71,71,0
0537610000000000010304,60,56,2,1,1,56,56,0
0537610000000000010307,88,67,5,3,13,70,67,0
0537610000000000010306,118,105,0,1,12,115,105,0
0537610000000000010301,63,60,2,0,1,64,60,0
0537610000000000010213,66,63,0,0,3,81,63,0
0537610000000000010303,50,43,0,1,6,43,43,0
0537610000000000010302,53,48,3,1,1,52,47,1
0537610000000000040119,5,0,0,1,4,0,0,0
0537610000000000040118,16,9,2,3,2,9,9,0
0537610000000000040121,18,13,1,3,1,13,13,0
0537610000000000040120,0,0,0,0,0,0,0,0
0537610000000000040115,25,14,0,6,5,14,14,0
0537610000000000040114,30,23,1,1,5,24,23,0
0537610000000000040117,11,6,1,2,2,6,6,0
0537610000000000040116,1,0,0,0,1,0,0,0
0537610000000000040127,15,8,1,3,3,8,8,0
0537610000000000040126,11,9,0,2,0,9,9,0
0537610000000000040129,16,8,1,4,3,8,8,0
0537610000000000040128,13,9,1,2,1,9,9,0
0537610000000000040123,9,7,1,1,0,7,7,0
0537610000000000040122,20,14,1,4,1,14,14,0
0537610000000000040125,11,10,0,1,0,10,10,0
0537610000000000040124,7,6,0,0,1,6,6,0
0537610000000000030828,39,37,2,0,0,38,37,0
0537610000000000030827,44,38,2,4,0,51,38,0
0537610000000000030830,0,0,0,0,0,0,0,0
0537610000000000030829,17,17,0,0,0,17,17,0
0537610000000000030824,24,20,4,0,0,20,20,0
0537610000000000030823,11,9,0,1,1,9,9,0
0537610000000000030826,42,35,4,0,3,35,35,0
0537610000000000030825,38,33,3,1,1,36,33,0
0537610000000000040108,31,29,2,0,0,30,29,0
0537610000000000040107,40,38,0,0,2,42,38,0
0537610000000000040110,1,0,0,0,1,0,0,0
0537610000000000040109,16,14,0,0,2,14,14,0
0537610000000000040104,42,32,0,8,2,32,32,0
0537610000000000040101,21,15,0,5,1,15,15,0
0537610000000000040106,51,46,1,2,2,46,46,0
0537610000000000040105,1,0,0,1,0,0,0,0
0537610000000000030812,32,29,1,1,1,31,29,0
0537610000000000030811,42,40,1,1,0,49,40,0
0537610000000000030814,18,16,0,2,0,17,16,0
0537610000000000030813,19,17,1,1,0,20,17,0
0537610000000000030808,8,7,0,0,1,7,7,0
0537610000000000030807,35,30,0,4,1,32,30,0
0537610000000000030810,15,13,0,1,1,13,13,0
0537610000000000030809,11,8,1,0,2,8,8,0
0537610000000000030820,39,38,1,0,0,43,38,0
0537610000000000030819,46,43,0,2,1,43,43,0
0537610000000000030822,10,9,0,1,0,11,9,0
0537610000000000030821,35,32,1,1,1,42,32,0
0537610000000000030816,8,5,0,1,2,5,5,0
0537610000000000030815,9,7,1,0,1,7,7,0
0537610000000000030818,33,26,5,1,1,31,26,0
0537610000000000030817,24,19,3,0,2,23,19,0
0537610000000000030723,48,42,3,1,2,44,42,0
0537610000000000030722,0,0,0,0,0,0,0,0
0537610000000000030725,66,55,2,5,4,55,55,0
0537610000000000030724,48,45,1,1,1,45,45,0
0537610000000000030719,0,0,0,0,0,0,0,0
0537610000000000030718,52,37,7,3,5,37,37,0
0537610000000000030721,40,31,5,4,0,31,31,0
0537610000000000030720,48,37,2,5,4,38,37,0
0537610000000000030804,0,0,0,0,0,0,0,0
0537610000000000030803,42,30,5,1,6,30,30,0
0537610000000000030806,34,32,0,1,1,35,32,0
0537610000000000030805,49,43,2,0,4,45,43,0
0537610000000000030727,40,31,0,4,5,34,31,0
0537610000000000030726,48,37,0,9,2,38,37,0
0537610000000000030802,45,40,3,2,0,44,40,0
0537610000000000030801,29,25,2,2,0,26,25,0
0537610000000000030707,0,0,0,0,0,0,0,0
0537610000000000030706,26,16,5,3,2,16,16,0
0537610000000000030709,31,27,2,0,2,29,27,0
0537610000000000030708,70,62,4,4,0,62,62,0
0537610000000000030703,71,57,5,4,5,57,57,0
0537610000000000030702,16,16,0,0,0,18,16,0
0537610000000000030705,0,0,0,0,0,0,0,0
0537610000000000030704,16,13,2,1,0,13,13,0
0537610000000000030715,80,76,3,1,0,77,76,0
0537610000000000030714,42,38,1,2,1,38,38,0
